Fight Night Title,date,location,Fighter A,Fighter A ID,Fighter B,Fighter B ID,Division,Outcome Method,Outcome Round,Outcome Time,Outcome Format,Referee,Outcome Detail,Fighter A Round 1 KD,Fighter A Round 1 SIG STR Landed,Fighter A Round 1 SIG STR Attempted,Fighter A Round 1 SIG STR %,Fighter A Round 1 TOTAL STR Landed,Fighter A Round 1 TOTAL STR Attempted,Fighter A Round 1 TD Landed,Fighter A Round 1 Attempted,Fighter A Round 1 TD %,Fighter A Round 1 SUB ATT,Fighter A Round 1 REV,Fighter A Round 1 CTRL,Fighter A Round 2 KD,Fighter A Round 2 SIG STR Landed,Fighter A Round 2 SIG STR Attempted,Fighter A Round 2 SIG STR %,Fighter A Round 2 TOTAL STR Landed,Fighter A Round 2 TOTAL STR Attempted,Fighter A Round 2 TD Landed,Fighter A Round 2 Attempted,Fighter A Round 2 TD %,Fighter A Round 2 SUB ATT,Fighter A Round 2 REV,Fighter A Round 2 CTRL,Fighter A Round 3 KD,Fighter A Round 3 SIG STR Landed,Fighter A Round 3 SIG STR Attempted,Fighter A Round 3 SIG STR %,Fighter A Round 3 TOTAL STR Landed,Fighter A Round 3 TOTAL STR Attempted,Fighter A Round 3 TD Landed,Fighter A Round 3 Attempted,Fighter A Round 3 TD %,Fighter A Round 3 SUB ATT,Fighter A Round 3 REV,Fighter A Round 3 CTRL,Fighter A Round 4 KD,Fighter A Round 4 SIG STR Landed,Fighter A Round 4 SIG STR Attempted,Fighter A Round 4 SIG STR %,Fighter A Round 4 TOTAL STR Landed,Fighter A Round 4 TOTAL STR Attempted,Fighter A Round 4 TD Landed,Fighter A Round 4 Attempted,Fighter A Round 4 TD %,Fighter A Round 4 SUB ATT,Fighter A Round 4 REV,Fighter A Round 4 CTRL,Fighter A Round 5 KD,Fighter A Round 5 SIG STR Landed,Fighter A Round 5 SIG STR Attempted,Fighter A Round 5 SIG STR %,Fighter A Round 5 TOTAL STR Landed,Fighter A Round 5 TOTAL STR Attempted,Fighter A Round 5 TD Landed,Fighter A Round 5 Attempted,Fighter A Round 5 TD %,Fighter A Round 5 SUB ATT,Fighter A Round 5 REV,Fighter A Round 5 CTRL,Fighter A Total KD,Fighter A Total SIG STR Landed,Fighter A Total SIG STR Attempted,Fighter A Total SIG STR %,Fighter A Total TOTAL STR Landed,Fighter A Total TOTAL STR Attempted,Fighter A Total TD Landed,Fighter A Total Attempted,Fighter A Total TD %,Fighter A Total SUB ATT,Fighter A Total REV,Fighter A Total CTRL,Fighter B Round 1 KD,Fighter B Round 1 SIG STR Landed,Fighter B Round 1 SIG STR Attempted,Fighter B Round 1 SIG STR %,Fighter B Round 1 TOTAL STR Landed,Fighter B Round 1 TOTAL STR Attempted,Fighter B Round 1 TD Landed,Fighter B Round 1 Attempted,Fighter B Round 1 TD %,Fighter B Round 1 SUB ATT,Fighter B Round 1 REV,Fighter B Round 1 CTRL,Fighter B Round 2 KD,Fighter B Round 2 SIG STR Landed,Fighter B Round 2 SIG STR Attempted,Fighter B Round 2 SIG STR %,Fighter B Round 2 TOTAL STR Landed,Fighter B Round 2 TOTAL STR Attempted,Fighter B Round 2 TD Landed,Fighter B Round 2 Attempted,Fighter B Round 2 TD %,Fighter B Round 2 SUB ATT,Fighter B Round 2 REV,Fighter B Round 2 CTRL,Fighter B Round 3 KD,Fighter B Round 3 SIG STR Landed,Fighter B Round 3 SIG STR Attempted,Fighter B Round 3 SIG STR %,Fighter B Round 3 TOTAL STR Landed,Fighter B Round 3 TOTAL STR Attempted,Fighter B Round 3 TD Landed,Fighter B Round 3 Attempted,Fighter B Round 3 TD %,Fighter B Round 3 SUB ATT,Fighter B Round 3 REV,Fighter B Round 3 CTRL,Fighter B Round 4 KD,Fighter B Round 4 SIG STR Landed,Fighter B Round 4 SIG STR Attempted,Fighter B Round 4 SIG STR %,Fighter B Round 4 TOTAL STR Landed,Fighter B Round 4 TOTAL STR Attempted,Fighter B Round 4 TD Landed,Fighter B Round 4 Attempted,Fighter B Round 4 TD %,Fighter B Round 4 SUB ATT,Fighter B Round 4 REV,Fighter B Round 4 CTRL,Fighter B Round 5 KD,Fighter B Round 5 SIG STR Landed,Fighter B Round 5 SIG STR Attempted,Fighter B Round 5 SIG STR %,Fighter B Round 5 TOTAL STR Landed,Fighter B Round 5 TOTAL STR Attempted,Fighter B Round 5 TD Landed,Fighter B Round 5 Attempted,Fighter B Round 5 TD %,Fighter B Round 5 SUB ATT,Fighter B Round 5 REV,Fighter B Round 5 CTRL,Fighter B Total KD,Fighter B Total SIG STR Landed,Fighter B Total SIG STR Attempted,Fighter B Total SIG STR %,Fighter B Total TOTAL STR Landed,Fighter B Total TOTAL STR Attempted,Fighter B Total TD Landed,Fighter B Total Attempted,Fighter B Total TD %,Fighter B Total SUB ATT,Fighter B Total REV,Fighter B Total CTRL,Fighter A Round 1 Head Shots Landed,Fighter A Round 1 Head Shots Attempted,Fighter A Round 1 Body Shots Landed,Fighter A Round 1 Body Shots Attempted,Fighter A Round 1 Leg Shots Landed,Fighter A Round 1 Leg Shots Attempted,Fighter A Round 1 Distance Shots Landed,Fighter A Round 1 Distance Shots Attempted,Fighter A Round 1 Clinch Landed,Fighter A Round 1 Clinch Attempted,Fighter A Round 1 Ground Landed,Fighter A Round 1 Ground Attempted,Fighter A Round 2 Head Shots Landed,Fighter A Round 2 Head Shots Attempted,Fighter A Round 2 Body Shots Landed,Fighter A Round 2 Body Shots Attempted,Fighter A Round 2 Leg Shots Landed,Fighter A Round 2 Leg Shots Attempted,Fighter A Round 2 Distance Shots Landed,Fighter A Round 2 Distance Shots Attempted,Fighter A Round 2 Clinch Landed,Fighter A Round 2 Clinch Attempted,Fighter A Round 2 Ground Landed,Fighter A Round 2 Ground Attempted,Fighter A Round 3 Head Shots Landed,Fighter A Round 3 Head Shots Attempted,Fighter A Round 3 Body Shots Landed,Fighter A Round 3 Body Shots Attempted,Fighter A Round 3 Leg Shots Landed,Fighter A Round 3 Leg Shots Attempted,Fighter A Round 3 Distance Shots Landed,Fighter A Round 3 Distance Shots Attempted,Fighter A Round 3 Clinch Landed,Fighter A Round 3 Clinch Attempted,Fighter A Round 3 Ground Landed,Fighter A Round 3 Ground Attempted,Fighter A Round 4 Head Shots Landed,Fighter A Round 4 Head Shots Attempted,Fighter A Round 4 Body Shots Landed,Fighter A Round 4 Body Shots Attempted,Fighter A Round 4 Leg Shots Landed,Fighter A Round 4 Leg Shots Attempted,Fighter A Round 4 Distance Shots Landed,Fighter A Round 4 Distance Shots Attempted,Fighter A Round 4 Clinch Landed,Fighter A Round 4 Clinch Attempted,Fighter A Round 4 Ground Landed,Fighter A Round 4 Ground Attempted,Fighter A Round 5 Head Shots Landed,Fighter A Round 5 Head Shots Attempted,Fighter A Round 5 Body Shots Landed,Fighter A Round 5 Body Shots Attempted,Fighter A Round 5 Leg Shots Landed,Fighter A Round 5 Leg Shots Attempted,Fighter A Round 5 Distance Shots Landed,Fighter A Round 5 Distance Shots Attempted,Fighter A Round 5 Clinch Landed,Fighter A Round 5 Clinch Attempted,Fighter A Round 5 Ground Landed,Fighter A Round 5 Ground Attempted,Fighter A Total Head Shots Landed,Fighter A Total Head Shots Attempted,Fighter A Total Body Shots Landed,Fighter A Total Body Shots Attempted,Fighter A Total Leg Shots Landed,Fighter A Total Leg Shots Attempted,Fighter A Total Distance Shots Landed,Fighter A Total Distance Shots Attempted,Fighter A Total Clinch Landed,Fighter A Total Clinch Attempted,Fighter A Total Ground Landed,Fighter A Total Ground Attempted,Fighter B Round 1 Head Shots Landed,Fighter B Round 1 Head Shots Attempted,Fighter B Round 1 Body Shots Landed,Fighter B Round 1 Body Shots Attempted,Fighter B Round 1 Leg Shots Landed,Fighter B Round 1 Leg Shots Attempted,Fighter B Round 1 Distance Shots Landed,Fighter B Round 1 Distance Shots Attempted,Fighter B Round 1 Clinch Landed,Fighter B Round 1 Clinch Attempted,Fighter B Round 1 Ground Landed,Fighter B Round 1 Ground Attempted,Fighter B Round 2 Head Shots Landed,Fighter B Round 2 Head Shots Attempted,Fighter B Round 2 Body Shots Landed,Fighter B Round 2 Body Shots Attempted,Fighter B Round 2 Leg Shots Landed,Fighter B Round 2 Leg Shots Attempted,Fighter B Round 2 Distance Shots Landed,Fighter B Round 2 Distance Shots Attempted,Fighter B Round 2 Clinch Landed,Fighter B Round 2 Clinch Attempted,Fighter B Round 2 Ground Landed,Fighter B Round 2 Ground Attempted,Fighter B Round 3 Head Shots Landed,Fighter B Round 3 Head Shots Attempted,Fighter B Round 3 Body Shots Landed,Fighter B Round 3 Body Shots Attempted,Fighter B Round 3 Leg Shots Landed,Fighter B Round 3 Leg Shots Attempted,Fighter B Round 3 Distance Shots Landed,Fighter B Round 3 Distance Shots Attempted,Fighter B Round 3 Clinch Landed,Fighter B Round 3 Clinch Attempted,Fighter B Round 3 Ground Landed,Fighter B Round 3 Ground Attempted,Fighter B Round 4 Head Shots Landed,Fighter B Round 4 Head Shots Attempted,Fighter B Round 4 Body Shots Landed,Fighter B Round 4 Body Shots Attempted,Fighter B Round 4 Leg Shots Landed,Fighter B Round 4 Leg Shots Attempted,Fighter B Round 4 Distance Shots Landed,Fighter B Round 4 Distance Shots Attempted,Fighter B Round 4 Clinch Landed,Fighter B Round 4 Clinch Attempted,Fighter B Round 4 Ground Landed,Fighter B Round 4 Ground Attempted,Fighter B Round 5 Head Shots Landed,Fighter B Round 5 Head Shots Attempted,Fighter B Round 5 Body Shots Landed,Fighter B Round 5 Body Shots Attempted,Fighter B Round 5 Leg Shots Landed,Fighter B Round 5 Leg Shots Attempted,Fighter B Round 5 Distance Shots Landed,Fighter B Round 5 Distance Shots Attempted,Fighter B Round 5 Clinch Landed,Fighter B Round 5 Clinch Attempted,Fighter B Round 5 Ground Landed,Fighter B Round 5 Ground Attempted,Fighter B Total Head Shots Landed,Fighter B Total Head Shots Attempted,Fighter B Total Body Shots Landed,Fighter B Total Body Shots Attempted,Fighter B Total Leg Shots Landed,Fighter B Total Leg Shots Attempted,Fighter B Total Distance Shots Landed,Fighter B Total Distance Shots Attempted,Fighter B Total Clinch Landed,Fighter B Total Clinch Attempted,Fighter B Total Ground Landed,Fighter B Total Ground Attempted
UFC Fight Night: Benavidez vs. Figueiredo,"February 29, 2020","Norfolk, Virginia, USA",Megan Anderson,a0e75f4a13eb73f1,Norma Dumont,d3f5d33d61cd00c9,Women's Featherweight,KO/TKO,1,3:31,(5-5-5),MacDonald,Punch to Head At Distance,1,7,14,50%,32,39,0,1,0%,0,1,0:14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,14,50%,32,39,0,1,0%,0,1,0:14,0,5,16,31%,14,25,1,3,33%,0,0,2:19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,16,31%,14,25,1,3,33%,0,0,2:19,6,12,1,2,0,0,5,11,2,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,12,1,2,0,0,5,11,2,2,0,1,1,9,4,5,0,2,1,11,4,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,4,5,0,2,1,11,4,5,0,0
UFC Fight Night: Benavidez vs. Figueiredo,"February 29, 2020","Norfolk, Virginia, USA",Felicia Spencer,39d91e95949de3d9,Zarah Fairn,862b0b3375aa4b6e,Women's Featherweight,KO/TKO,1,3:37,(5-5-5),Miragliotta,Punches to Head From Mount,0,40,64,62%,68,98,1,2,50%,0,0,2:21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,40,64,62%,68,98,1,2,50%,0,0,2:21,0,13,28,46%,14,29,0,0,---,0,0,0:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,13,28,46%,14,29,0,0,---,0,0,0:00,38,61,1,1,1,2,9,24,1,1,30,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,61,1,1,1,2,9,24,1,1,30,39,12,27,1,1,0,0,12,26,1,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,27,1,1,0,0,12,26,1,2,0,0
UFC 248: Adesanya vs. Romero,"March 07, 2020","Las Vegas, Nevada, USA",Zhang Weili,1ebe20ebbfa15e29,Joanna Jedrzejczyk,3d6749c4267da18f,UFC Women's Strawweight Title,Decision - Split,5,5:00,(5-5-5-5-5),Peterson,"


Mike Bell 47 - 48.
 

Eric Colon 48 - 47.
 

Derek Cleary 47 - 48.",0,30,76,39%,30,76,0,0,---,0,0,0:00,0,20,65,30%,23,68,1,5,20%,0,0,0:31,0,38,73,52%,39,74,0,3,0%,0,0,0:28,0,40,91,43%,41,92,0,0,---,0,0,0:11,0,37,103,35%,37,103,0,0,---,0,0,0:04,0,165,408,40%,170,413,1,8,12%,0,0,1:14,0,30,64,46%,30,64,0,0,---,0,0,0:00,0,32,62,51%,38,68,0,0,---,0,0,0:26,0,38,76,50%,40,78,0,0,---,0,0,0:08,0,40,79,50%,41,80,0,0,---,0,0,0:15,0,46,79,58%,47,80,0,0,---,0,0,0:11,0,186,360,51%,196,370,0,0,---,0,0,1:00,14,47,2,5,14,24,30,76,0,0,0,0,12,47,2,3,6,15,18,62,2,3,0,0,19,53,1,2,18,18,37,70,1,3,0,0,27,75,3,3,10,13,36,82,4,9,0,0,24,83,3,9,10,11,37,103,0,0,0,0,96,305,11,22,58,81,158,393,7,15,0,0,13,32,2,7,15,25,30,64,0,0,0,0,15,43,10,11,7,8,26,55,6,7,0,0,17,48,8,12,13,16,37,74,1,2,0,0,28,60,3,5,9,14,34,72,6,7,0,0,23,47,9,12,14,20,44,77,2,2,0,0,96,230,32,47,58,83,171,342,15,18,0,0
UFC Fight Night: Lee vs. Oliveira,"March 14, 2020","Brasilia, Distrito Federal, Brazil",Veronica Hardy,4798e823ada58fe9,Bea Malecki,b60c980f79b87ce8,Women's Bantamweight,Decision - Unanimous,3,5:00,(5-5-5),Beltran,"


Sal D'amato 28 - 29.
 

Joseph Terrell 28 - 29.
 

Hallison Pontes 28 - 29.",0,37,112,33%,37,112,0,1,0%,0,0,0:00,0,24,70,34%,28,74,0,4,0%,0,0,0:02,0,32,76,42%,41,85,0,4,0%,0,0,0:10,,,,,,,,,,,,,,,,,,,,,,,,,0,93,258,36%,106,271,0,9,0%,0,0,0:12,0,36,81,44%,36,81,0,0,---,0,0,0:00,0,48,87,55%,84,139,0,0,---,0,0,1:54,0,46,79,58%,70,106,0,0,---,0,0,1:30,,,,,,,,,,,,,,,,,,,,,,,,,0,130,247,52%,190,326,0,0,---,0,0,3:24,19,83,10,21,8,8,36,106,1,6,0,0,18,61,3,3,3,6,24,67,0,3,0,0,30,69,1,6,1,1,30,73,2,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,67,213,14,30,12,15,90,246,3,12,0,0,25,59,9,20,2,2,35,78,1,3,0,0,35,70,13,16,0,1,32,64,6,6,10,17,32,62,12,14,2,3,40,72,4,4,2,3,,,,,,,,,,,,,,,,,,,,,,,,,92,191,34,50,4,6,107,214,11,13,12,20
UFC Fight Night: Lee vs. Oliveira,"March 14, 2020","Brasilia, Distrito Federal, Brazil",Mayra Bueno Silva,cc8c623cca88f54f,Maryna Moroz,b4192a975027aab6,Women's Flyweight,Decision - Unanimous,3,5:00,(5-5-5),Albuquerque,"


Sal D'amato 28 - 29.
 

Joseph Terrell 28 - 29.
 

Mike Bell 28 - 29.",0,25,39,64%,28,42,0,0,---,0,0,0:00,0,20,34,58%,21,35,0,0,---,0,0,0:42,0,43,73,58%,43,73,0,0,---,0,0,0:03,,,,,,,,,,,,,,,,,,,,,,,,,0,88,146,60%,92,150,0,0,---,0,0,0:45,0,45,84,53%,62,108,1,2,50%,0,0,1:44,0,38,62,61%,56,85,1,3,33%,0,0,2:32,0,56,101,55%,58,105,0,3,0%,0,0,0:13,,,,,,,,,,,,,,,,,,,,,,,,,0,139,247,56%,176,298,2,8,25%,0,0,4:29,11,20,4,5,10,14,21,35,4,4,0,0,13,25,3,3,4,6,14,27,6,7,0,0,21,47,13,14,9,12,38,68,5,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,45,92,20,22,23,32,73,130,15,16,0,0,16,49,21,27,8,8,37,73,4,5,4,6,27,48,8,11,3,3,21,36,3,6,14,20,32,63,20,33,4,5,53,94,3,7,0,0,,,,,,,,,,,,,,,,,,,,,,,,,75,160,49,71,15,16,111,203,10,18,18,26
UFC Fight Night: Lee vs. Oliveira,"March 14, 2020","Brasilia, Distrito Federal, Brazil",Amanda Ribas,beecb672a279223e,Randa Markos,4a57ebb14315b251,Women's Strawweight,Decision - Unanimous,3,5:00,(5-5-5),Albuquerque,"


Mike Bell 26 - 30.
 

Hallison Pontes 25 - 30.
 

Joseph Terrell 25 - 30.",0,22,41,53%,51,73,1,1,100%,0,0,3:04,0,31,74,41%,61,105,0,2,0%,0,0,1:25,0,32,44,72%,61,76,0,0,---,2,1,2:56,,,,,,,,,,,,,,,,,,,,,,,,,0,85,159,53%,173,254,1,3,33%,2,1,7:25,0,7,15,46%,10,20,0,0,---,0,0,0:00,0,23,51,45%,38,66,0,0,---,0,0,0:00,0,6,11,54%,8,13,1,1,100%,0,0,1:00,,,,,,,,,,,,,,,,,,,,,,,,,0,36,77,46%,56,99,1,1,100%,0,0,1:00,14,32,6,7,2,2,10,25,2,3,10,13,18,56,8,13,5,5,26,69,5,5,0,0,25,37,4,4,3,3,9,17,1,1,22,26,,,,,,,,,,,,,,,,,,,,,,,,,57,125,18,24,10,10,45,111,8,9,32,39,5,13,0,0,2,2,7,15,0,0,0,0,13,38,2,4,8,9,22,50,1,1,0,0,4,7,1,3,1,1,4,9,2,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,22,58,3,7,11,12,33,74,3,3,0,0
UFC 249: Ferguson vs. Gaethje,"May 09, 2020","Jacksonville, Florida, USA",Carla Esparza,d910665038efc639,Michelle Waterson-Gomez,eb04b9d31e938edb,Women's Strawweight,Decision - Split,3,5:00,(5-5-5),Miragliotta,"


Dave Tirelli 30 - 27.
 

Sal D'amato 28 - 29.
 

Howard Reichbach 27 - 30.",0,5,18,27%,7,20,1,1,100%,0,0,0:35,0,15,31,48%,16,32,0,3,0%,0,0,0:00,0,25,54,46%,25,54,0,6,0%,0,0,0:11,,,,,,,,,,,,,,,,,,,,,,,,,0,45,103,43%,48,106,1,10,10%,0,0,0:46,0,9,28,32%,9,28,0,0,---,0,0,0:00,0,13,26,50%,13,26,0,0,---,0,0,0:00,0,22,44,50%,22,44,0,0,---,0,0,0:00,,,,,,,,,,,,,,,,,,,,,,,,,0,44,98,44%,44,98,0,0,---,0,0,0:00,3,14,1,2,1,2,4,17,0,0,1,1,13,28,1,1,1,2,14,30,1,1,0,0,18,46,4,5,3,3,21,47,4,7,0,0,,,,,,,,,,,,,,,,,,,,,,,,,34,88,6,8,5,7,39,94,5,8,1,1,4,18,2,3,3,7,9,28,0,0,0,0,3,15,4,4,6,7,10,22,3,4,0,0,8,27,7,9,7,8,20,42,2,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,15,60,13,16,16,22,39,92,5,6,0,0
UFC Fight Night: Smith vs. Teixeira,"May 13, 2020","Jacksonville, Florida, USA",Sijara Eubanks,4234f0097c83fa62,Sarah Moras,539ed332b3078821,Women's Bantamweight,Decision - Unanimous,3,5:00,(5-5-5),Cardoso,"


Chris Lee 27 - 30.
 

Dave Tirelli 27 - 30.
 

Barry Luxenberg 26 - 30.",0,27,67,40%,27,67,0,0,---,0,0,0:00,0,31,63,49%,43,75,1,1,100%,0,0,1:41,0,27,41,65%,34,48,1,1,100%,0,0,2:33,,,,,,,,,,,,,,,,,,,,,,,,,0,85,171,49%,104,190,2,2,100%,0,0,4:14,0,20,63,31%,20,63,0,0,---,0,0,0:00,0,13,44,29%,41,73,0,1,0%,0,0,0:00,0,11,31,35%,23,43,0,0,---,0,0,0:00,,,,,,,,,,,,,,,,,,,,,,,,,0,44,138,31%,84,179,0,1,0%,0,0,0:00,22,59,3,4,2,4,27,67,0,0,0,0,25,55,5,7,1,1,21,41,2,4,8,18,22,36,4,4,1,1,14,28,3,3,10,10,,,,,,,,,,,,,,,,,,,,,,,,,69,150,12,15,4,6,62,136,5,7,18,28,8,46,6,9,6,8,20,63,0,0,0,0,9,35,2,7,2,2,10,36,3,8,0,0,5,23,4,6,2,2,11,30,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,22,104,12,22,10,12,41,129,3,9,0,0
UFC Fight Night: Overeem vs. Harris,"May 16, 2020","Jacksonville, Florida, USA",Cortney Casey,5f179af5fffeb9f6,Mara Romero Borella,82cbb809d5ee565c,Women's Flyweight,Submission,1,3:36,(5-5-5),Cardoso,Armbar From Bottom Guard,0,6,12,50%,18,24,0,0,---,2,0,0:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,12,50%,18,24,0,0,---,2,0,0:00,0,5,7,71%,21,24,1,2,50%,0,0,2:55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,7,71%,21,24,1,2,50%,0,0,2:55,4,8,1,1,1,3,2,7,1,2,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,8,1,1,1,3,2,7,1,2,3,3,2,4,1,1,2,2,2,4,2,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,1,1,2,2,2,4,2,2,1,1
UFC Fight Night: Overeem vs. Harris,"May 16, 2020","Jacksonville, Florida, USA",Claudia Gadelha,ec34349e7dffcde7,Angela Hill,f0feeb2192937424,Women's Strawweight,Decision - Split,3,5:00,(5-5-5),Peterson,"


Chris Lee 28 - 29.
 

Dave Tirelli 28 - 29.
 

Sal D'amato 29 - 28.",0,21,47,44%,28,54,1,2,50%,0,0,2:33,0,29,71,40%,30,72,0,2,0%,0,0,0:07,0,34,92,36%,34,92,0,0,---,0,0,0:07,,,,,,,,,,,,,,,,,,,,,,,,,0,84,210,40%,92,218,1,4,25%,0,0,2:47,0,10,26,38%,13,29,0,0,---,0,0,0:03,1,37,72,51%,37,72,0,0,---,0,0,0:34,0,43,78,55%,43,78,0,0,---,0,0,0:00,,,,,,,,,,,,,,,,,,,,,,,,,1,90,176,51%,93,179,0,0,---,0,0,0:37,14,39,6,6,1,2,16,41,1,2,4,4,22,62,3,5,4,4,29,70,0,1,0,0,25,78,5,10,4,4,33,91,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,61,179,14,21,9,10,78,202,2,4,4,4,4,16,6,10,0,0,9,25,1,1,0,0,25,58,12,14,0,0,34,67,3,3,0,2,31,62,11,15,1,1,43,78,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,60,136,29,39,1,1,86,170,4,4,0,2
UFC Fight Night: Woodley vs. Burns,"May 30, 2020","Las Vegas, Nevada, USA",Katlyn Chookagian,e872e9a9a902c045,Antonina Shevchenko,d7338bcb141abd2c,Women's Flyweight,Decision - Unanimous,3,5:00,(5-5-5),Tognoni,"


Derek Cleary 25 - 30.
 

Eric Colon 25 - 30.
 

Dave Hagen 25 - 30.",0,20,24,83%,70,77,1,1,100%,4,0,4:27,0,18,21,85%,83,86,1,1,100%,0,0,4:53,0,35,63,55%,47,77,1,1,100%,0,0,1:16,,,,,,,,,,,,,,,,,,,,,,,,,0,73,108,67%,200,240,3,3,100%,4,0,10:36,0,3,4,75%,4,5,0,0,---,0,0,0:00,0,5,6,83%,14,15,0,0,---,0,0,0:00,0,17,54,31%,19,56,0,0,---,0,0,0:00,,,,,,,,,,,,,,,,,,,,,,,,,0,25,64,39%,37,76,0,0,---,0,0,0:00,17,20,1,1,2,3,2,4,2,2,16,18,16,18,2,3,0,0,0,2,0,0,18,19,22,43,9,14,4,6,20,43,2,2,13,18,,,,,,,,,,,,,,,,,,,,,,,,,55,81,12,18,6,9,22,49,4,4,47,55,0,1,1,1,2,2,3,4,0,0,0,0,3,3,2,3,0,0,3,3,2,3,0,0,11,46,3,5,3,3,15,52,2,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,14,50,6,9,5,5,21,59,4,5,0,0
UFC Fight Night: Woodley vs. Burns,"May 30, 2020","Las Vegas, Nevada, USA",Mackenzie Dern,7447e9f28508106a,Hannah Cifers,2244d9a2b64b8c3b,Women's Strawweight,Submission,1,2:36,(5-5-5),Herzog,Kneebar From Bottom Guard,0,5,21,23%,5,21,0,1,0%,1,0,0:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,21,23%,5,21,0,1,0%,1,0,0:00,0,7,26,26%,11,31,0,0,---,0,0,0:24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,26,26%,11,31,0,0,---,0,0,0:24,2,18,1,1,2,2,5,21,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,18,1,1,2,2,5,21,0,0,0,0,3,19,3,6,1,1,3,19,4,5,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,19,3,6,1,1,3,19,4,5,0,2
UFC 250: Nunes vs. Spencer,"June 06, 2020","Las Vegas, Nevada, USA",Amanda Nunes,80fa8218c99f9c58,Felicia Spencer,39d91e95949de3d9,UFC Women's Featherweight Title,Decision - Unanimous,5,5:00,(5-5-5-5-5),Dean,"


Derek Cleary 44 - 50.
 

Chris Lee 44 - 50.
 

Sal D'amato 45 - 50.",0,21,34,61%,24,37,1,1,100%,0,0,3:05,0,23,39,58%,24,40,1,1,100%,0,0,0:34,0,29,57,50%,29,57,1,1,100%,0,0,0:07,0,34,59,57%,35,60,1,2,50%,1,0,0:34,0,17,25,68%,20,28,2,2,100%,0,0,3:41,0,124,214,57%,132,222,6,7,85%,1,0,8:01,0,2,8,25%,8,15,0,1,0%,0,0,0:09,0,11,26,42%,12,27,0,1,0%,0,0,0:00,0,10,46,21%,11,47,0,2,0%,0,0,0:00,0,13,37,35%,15,41,0,2,0%,0,0,0:00,0,6,13,46%,24,31,0,1,0%,0,0,0:00,0,42,130,32%,70,161,0,7,0%,0,0,0:09,14,26,5,6,2,2,9,18,1,1,11,15,17,30,3,5,3,4,18,33,0,0,5,6,21,44,2,6,6,7,29,57,0,0,0,0,24,48,3,3,7,8,29,53,0,0,5,6,14,22,0,0,3,3,6,12,0,0,11,13,90,170,13,20,21,24,91,173,1,1,32,40,1,7,1,1,0,0,1,6,1,2,0,0,5,19,3,3,3,4,10,24,1,1,0,1,6,40,1,1,3,5,9,42,1,4,0,0,8,30,1,2,4,5,11,34,1,2,1,1,4,10,1,2,1,1,5,12,0,0,1,1,24,106,7,9,11,15,36,118,4,9,2,3
